timestep,wind_available_mw,curtailment_mw,power_optimized_mw,online_status,electricity_price,h2_produced_kg_h,h2_demand_kg_h,demand_slack_kg_h,demand_met,cost_eur,grid_import_mw,grid_export_mw,storage_level_kg,storage_charge_kg_h,storage_discharge_kg_h
455,11.556259779084385,0.0,61.556259779084385,1,69.31851652578133,1297.9819793801532,2083.3333333333335,785.3513539531803,False,7732.914437050817,50.0,0.0,0.0,0.0,-0.0
456,20.013636369098876,0.0,70.01363636909888,1,70.0,1476.3151407201526,2083.3333333333335,607.0181926131809,False,8400.954545836921,50.0,0.0,0.0,0.0,-0.0
457,20.853316818423696,0.0,70.85331681842369,1,69.31851652578138,1494.0207338730324,2083.3333333333335,589.312599460301,False,8377.372639073395,50.0,0.0,0.0,0.0,-0.0
458,21.79901498935058,0.0,71.79901498935058,1,67.32050807568886,1513.9618282182894,2083.3333333333335,569.3715051150441,False,8199.571572201525,50.0,0.0,0.0,0.0,-0.0
459,23.76055217220957,0.0,73.76055217220957,1,64.14213562373095,1555.3230143002966,2083.3333333333335,528.0103190330369,False,7938.266122297697,50.0,0.0,0.0,0.0,-0.0
460,34.97048351812523,0.0,84.97048351812523,1,59.99999999999986,1791.6968441805705,2083.3333333333335,291.63648915276303,False,8098.229011087495,50.00000000000001,0.0,0.0,0.0,-0.0
461,57.39262376155369,0.0,100.0,1,55.17638090205064,2108.6108610861083,2083.3333333333335,0.0,True,7868.558910774559,42.60737623844631,0.0,25.277527752775086,25.277527752775086,0.0
462,75.55487140971464,0.0,100.0,1,50.00000000000006,2108.6108610861083,2083.3333333333335,0.0,True,6222.256429514275,24.445128590285364,0.0,50.55252775277489,25.277527752775086,0.0
463,86.73014317443086,0.0,100.0,1,44.82361909794975,2108.6108610861083,2083.3333333333335,0.0,True,5077.164917628615,13.269856825569136,0.0,75.82500025277476,25.277527752775143,0.0
464,80.91937270835727,0.0,100.0,1,40.0,2108.6108610861083,2083.3333333333335,0.0,True,4763.225091665709,19.080627291642728,0.0,101.09494550552462,25.277527752775143,0.0
465,94.29125859686306,0.0,100.0,1,35.85786437626913,2108.6108610861083,2083.3333333333335,0.0,True,3790.4897126197893,5.708741403136941,0.0,126.36236376374904,25.277527752774972,0.0
466,69.2113288121635,0.0,100.0,1,32.67949192431119,2108.6108610861083,2083.3333333333335,0.0,True,4274.107323874295,30.7886711878365,0.0,151.62725528014775,25.277527752775086,0.0
467,67.10845119990941,0.0,100.0,1,30.681483474218723,2108.6108610861083,2083.3333333333335,0.0,True,4077.3098583733104,32.89154880009059,0.0,176.88962030739472,25.277527752774972,0.0
468,48.75347117410014,0.0,98.75347117410014,1,30.0,2082.326418876615,2083.3333333333335,0.0,False,4462.604135223004,50.0,0.0,175.8650168886457,0.0,1.0069144567182775
469,22.015285701346325,0.0,72.01528570134633,1,30.681483474218563,1518.5221359407801,2083.3333333333335,388.96376700559654,False,3743.6099718479136,50.0,0.0,0.0,0.0,175.84743038695683
470,16.595262922561314,0.0,66.59526292256132,1,32.67949192431117,1404.2349469539781,2083.3333333333335,679.0983863793554,False,3810.27395309078,50.0,0.0,0.0,0.0,-0.0
471,22.52105638182184,0.0,72.52105638182184,1,35.85786437626909,1529.1868714414757,2083.3333333333335,554.1464618918578,False,4393.343422976586,50.0,0.0,0.0,0.0,-0.0
472,51.389460567957435,0.0,100.0,1,39.99999999999996,2108.6108610861083,2083.3333333333335,0.0,True,5944.421577281697,48.610539432042565,0.0,25.277527752775086,25.277527752775086,0.0
473,77.75805126063118,0.0,100.0,1,44.8236190979497,2108.6108610861083,2083.3333333333335,0.0,True,5479.326548084561,22.241948739368823,0.0,50.55252775277478,25.277527752774972,0.0
474,78.74034938508669,0.0,100.0,1,49.99999999999972,2108.6108610861083,2083.3333333333335,0.0,True,6062.982530745632,21.259650614913312,0.0,75.82500025277447,25.277527752774972,0.0
475,62.979391421114634,0.0,100.0,1,55.17638090205032,2108.6108610861083,2083.3333333333335,0.0,True,7560.301290379323,37.020608578885366,0.0,101.09494550552417,25.277527752774972,0.0
476,49.63459949994552,0.0,99.63459949994552,1,59.999999999999815,2100.905986455497,2083.3333333333335,0.0,True,8978.075969996704,50.0,0.0,118.65748913313712,17.5726531221635,0.0
477,46.26523096467249,0.0,96.2652309646725,1,64.14213562373092,2029.859115570712,2083.3333333333335,0.0,False,9381.764281572352,50.00000000000001,0.0,65.17140562160232,0.0,53.47421776262149
478,24.60437642520579,0.0,74.60437642520579,1,67.32050807568869,1573.1159841474534,2083.3333333333335,445.05246070483986,False,8388.42992939922,50.0,0.0,0.0,0.0,65.16488848104017
479,21.98032495945783,0.0,71.98032495945783,1,69.31851652578138,1517.784949940203,2083.3333333333335,565.5483833931305,False,8455.495171522361,50.0,0.0,0.0,0.0,-0.0
480,19.829942168263614,0.0,69.82994216826361,1,70.0,1472.441744850155,2083.3333333333335,610.8915884831786,False,8388.095951778454,50.0,0.0,0.0,0.0,-0.0
481,17.76556371472131,0.0,67.76556371472131,1,69.31851652578142,1428.9120365648405,2083.3333333333335,654.421296768493,False,8163.3341745268735,50.0,0.0,0.0,0.0,-0.0
482,16.38401092239674,0.0,66.38401092239674,1,67.32050807568879,1399.7804643342463,2083.3333333333335,683.5528689990872,False,7835.0307471822625,50.0,0.0,0.0,0.0,-0.0
483,16.858348737192546,0.0,66.85834873719254,1,64.14213562373106,1409.782403015269,2083.3333333333335,673.5509303180645,False,7495.544053466266,50.0,0.0,0.0,0.0,-0.0
484,13.957327932007264,0.0,63.95732793200726,1,59.999999999999986,1348.6111632347645,2083.3333333333335,734.722170098569,False,6837.439675920434,50.0,0.0,0.0,0.0,-0.0
485,11.927776963604718,0.0,61.927776963604714,1,55.176380902050504,1305.81583108375,2083.3333333333335,777.5175022495835,False,6175.769655263608,50.0,0.0,0.0,0.0,-0.0
486,7.278801465655614,0.0,57.27880146565561,1,49.99999999999992,1207.7870288047634,2083.3333333333335,875.5463045285701,False,5363.940073282773,50.0,0.0,0.0,0.0,-0.0
487,4.057205586203815,0.0,54.057205586203814,1,44.823619097949894,1139.8561081903401,2083.3333333333335,943.4772251429933,False,4664.220547593064,50.0,0.0,0.0,0.0,-0.0
488,3.0424335114833463,0.0,53.042433511483345,1,40.00000000000013,1118.4585140075155,2083.3333333333335,964.874819325818,False,4121.697340459346,50.0,0.0,0.0,0.0,-0.0
489,4.2465218486139795,0.0,54.24652184861398,1,35.857864376269234,1143.8480514613232,2083.3333333333335,939.4852818720103,False,3738.057642145388,50.0,0.0,0.0,0.0,-0.0
490,3.465619510259278,0.0,53.46561951025928,1,32.67949192431127,1127.3818599403007,2083.3333333333335,955.9514733930328,False,3381.203877229381,50.0,0.0,0.0,0.0,-0.0
491,1.8356284936472078,0.0,51.83562849364721,1,30.681483474218613,1093.0116923292906,2083.3333333333335,990.3216410040429,False,3124.468152714503,50.0,0.0,0.0,0.0,-0.0
492,0.45146344621459367,0.0,50.451463446214596,1,30.0,1063.825037803769,2083.3333333333335,1019.5082955295645,False,3013.5439033864377,50.0,0.0,0.0,0.0,-0.0
493,0.0,0.0,50.0,1,30.6814834742186,1054.3054305430542,2083.3333333333335,1029.0279027902793,False,3068.14834742186,50.0,0.0,0.0,0.0,-0.0
494,0.0,0.0,50.0,1,32.67949192431124,1054.3054305430542,2083.3333333333335,1029.0279027902793,False,3267.949192431124,50.0,0.0,0.0,0.0,-0.0
495,0.0,0.0,50.0,1,35.85786437626919,1054.3054305430542,2083.3333333333335,1029.0279027902793,False,3585.786437626919,50.0,0.0,0.0,0.0,-0.0
496,0.0,0.0,50.0,1,39.99999999999983,1054.3054305430542,2083.3333333333335,1029.0279027902793,False,3999.9999999999827,50.0,0.0,0.0,0.0,-0.0
497,0.45431268843602585,0.0,50.454312688436026,1,44.82361909794956,1063.8851172347086,2083.3333333333335,1019.4482160986249,False,4502.725848692778,50.0,0.0,0.0,0.0,-0.0
498,2.181196820224529,0.0,52.18119682022453,1,49.99999999999958,1100.2983835959735,2083.3333333333335,983.03494973736,False,5109.059841011183,50.0,0.0,0.0,0.0,-0.0
499,4.635721060674706,0.0,54.635721060674705,1,55.17638090205018,1152.0547483180972,2083.3333333333335,931.2785850152363,False,5773.420401204461,50.0,0.0,0.0,0.0,-0.0
500,5.873403776898691,0.0,55.87340377689869,1,59.99999999999993,1178.1526604981818,2083.3333333333335,905.1806728351517,False,6352.404226613914,50.0,0.0,0.0,0.0,-0.0
501,6.373069415364996,0.0,56.373069415364995,1,64.14213562373101,1188.6886644199976,2083.3333333333335,894.6446689133359,False,6822.995845152895,50.0,0.0,0.0,0.0,-0.0
502,6.444090021477346,0.0,56.444090021477344,1,67.3205080756889,1190.1862126340916,2083.3333333333335,893.1471206992419,False,7165.8702219002225,50.0,0.0,0.0,0.0,-0.0
503,4.644977719612686,0.0,54.64497771961268,1,69.31851652578133,1152.2499352338373,2083.3333333333335,931.0833980994962,False,7253.834617396991,50.0,0.0,0.0,0.0,-0.0
504,3.6402265401952154,0.0,53.640226540195215,1,70.0,1131.0636427377497,2083.3333333333335,952.2696905955838,False,7254.8158578136645,50.0,0.0,0.0,0.0,-0.0
505,5.807341459408334,0.0,55.807341459408335,1,69.31851652578146,1176.7596632964949,2083.3333333333335,906.5736700368386,False,7334.4079475029985,50.0,0.0,0.0,0.0,-0.0
506,6.456767635909871,0.0,56.45676763590987,1,67.32050807568886,1190.4535341889425,2083.3333333333335,892.879799144391,False,7166.723685345003,50.0,0.0,0.0,0.0,-0.0
507,7.464861884237778,0.0,57.46486188423778,1,64.14213562373097,1211.7103189991692,2083.3333333333335,871.6230143341643,False,6893.0257457642965,50.0,0.0,0.0,0.0,-0.0
508,10.035001577197335,0.0,60.035001577197335,1,59.999999999999865,1265.9045637099996,2083.3333333333335,817.4287696233339,False,6602.100094631825,50.0,0.0,0.0,0.0,-0.0
509,13.515146924555703,0.0,63.5151469245557,1,55.176380902050646,1339.287286485981,2083.3333333333335,744.0460468473525,False,6263.354984861528,50.0,0.0,0.0,0.0,-0.0
510,18.31385721107152,0.0,68.31385721107152,1,50.00000000000007,1440.4734127795098,2083.3333333333335,642.8599205538237,False,5915.692860553585,50.0,0.0,0.0,0.0,-0.0
511,22.19589126725992,0.0,72.19589126725992,1,44.823619097950036,1522.3304045193602,2083.3333333333335,561.0029288139733,False,5477.262085498178,50.0,0.0,0.0,0.0,-0.0
512,22.69264211526184,0.0,72.69264211526183,1,40.000000000000256,1532.8049468528657,2083.3333333333335,550.5283864804678,False,4907.705684610504,49.99999999999999,0.0,0.0,0.0,-0.0
513,25.00349051395105,0.0,75.00349051395105,1,35.857864376269134,1581.531747170861,2083.3333333333335,501.8015861624724,False,4482.358209409502,50.0,0.0,0.0,0.0,-0.0
514,19.469598344033507,0.0,69.4695983440335,1,32.67949192431121,1464.8434958351859,2083.3333333333335,618.4898374981476,False,3904.2057742845464,49.99999999999999,0.0,0.0,0.0,-0.0
515,16.52540306435274,0.0,66.52540306435274,1,30.681483474218577,1402.7618743962528,2083.3333333333335,680.5714589370807,False,3575.1722284455973,50.0,0.0,0.0,0.0,-0.0
516,13.459790104017397,0.0,63.4597901040174,1,30.0,1338.1200265557584,2083.3333333333335,745.2133067775751,False,3403.793703120522,50.0,0.0,0.0,0.0,-0.0
517,12.45312726350787,0.0,62.45312726350787,1,30.681483474218634,1316.8934245662565,2083.3333333333335,766.439908767077,False,3450.2287657595216,50.0,0.0,0.0,0.0,-0.0
518,15.431159298311321,0.0,65.43115929831131,1,32.67949192431102,1379.6885314987455,2083.3333333333335,703.644801834588,False,3772.231638103023,49.99999999999999,0.0,0.0,0.0,-0.0
519,18.78318250778911,0.0,68.7831825077891,1,35.857864376268886,1450.3696569599215,2083.3333333333335,632.963676373412,False,4259.311248545896,50.0,0.0,0.0,0.0,-0.0
520,22.45756735245463,0.0,72.45756735245463,1,39.99999999999995,1527.8481348726407,2083.3333333333335,555.4851984606928,False,4898.302694098179,50.0,0.0,0.0,0.0,-0.0
521,25.862908876733655,0.0,75.86290887673366,1,44.823619097949695,1599.6535361106635,2083.3333333333335,483.67979722267,False,5641.631086050661,50.0,0.0,0.0,0.0,-0.0
522,27.182451382651887,0.0,77.18245138265189,1,49.999999999999716,1627.477552707103,2083.3333333333335,455.8557806262304,False,6359.122569132558,50.0,0.0,0.0,0.0,-0.0
523,22.66273043677653,0.0,72.66273043677653,1,55.176380902050305,1532.1742259515913,2083.3333333333335,551.1591073817422,False,6768.085537065101,50.0,0.0,0.0,0.0,-0.0
524,19.90621932442095,0.0,69.90621932442095,1,60.00000000000005,1474.0501332494161,2083.3333333333335,609.2832000839173,False,7194.373159465262,50.0,0.0,0.0,0.0,-0.0
525,15.430360513200634,0.0,65.43036051320064,1,64.14213562373071,1379.6716882291453,2083.3333333333335,703.6616451041882,False,7403.949839133846,50.00000000000001,0.0,0.0,0.0,-0.0
526,6.8807812406051285,0.0,56.88078124060513,1,67.32050807568869,1199.3943311100295,2083.3333333333335,883.939002223304,False,7195.268496644074,50.0,0.0,0.0,0.0,-0.0
527,3.395156856221532,0.0,53.39515685622153,1,69.31851652578136,1125.8960767642511,2083.3333333333335,957.4372565690824,False,7167.198889223748,50.0,0.0,0.0,0.0,-0.0
528,2.8700014788645487,0.0,52.87000147886455,1,70.0,1114.8225934397242,2083.3333333333335,968.5107398936093,False,7200.900103520518,50.0,0.0,0.0,0.0,-0.0
529,4.519189356760977,0.0,54.519189356760975,1,69.31851652578142,1149.5975481527637,2083.3333333333335,933.7357851805698,False,7245.115154687913,50.0,0.0,0.0,0.0,-0.0
530,6.048151921121764,0.0,56.048151921121764,1,67.32050807568879,1181.837418846816,2083.3333333333335,901.4959144865174,False,7139.21546781775,50.0,0.0,0.0,0.0,-0.0
531,5.836490764178438,0.0,55.836490764178436,1,64.14213562373126,1177.3743087028083,2083.3333333333335,905.9590246305252,False,6788.578544535714,50.0,0.0,0.0,0.0,-0.0
532,6.165376849344504,0.0,56.165376849344504,1,60.00000000000024,1184.309236415221,2083.3333333333335,899.0240969181125,False,6369.922610960696,50.0,0.0,0.0,0.0,-0.0
533,6.440184954073222,0.0,56.440184954073224,1,55.17638090205051,1190.1038699586757,2083.3333333333335,893.2294633746578,False,5872.98418831065,50.0,0.0,0.0,0.0,-0.0
534,5.773723985143652,0.0,55.773723985143654,1,49.99999999999993,1176.050801582927,2083.3333333333335,907.2825317504064,False,5288.686199257176,50.0,0.0,0.0,0.0,-0.0
535,7.663897132131773,0.0,57.66389713213177,1,44.823619097949354,1215.9071978536517,2083.3333333333335,867.4261354796818,False,4825.885515651476,50.0,0.0,0.0,0.0,-0.0
536,12.501755748703681,0.0,62.50175574870368,1,40.000000000000135,1317.918810086677,2083.3333333333335,765.4145232466565,False,4500.070229948162,50.0,0.0,0.0,0.0,-0.0
537,14.560054960892089,0.0,64.56005496089209,1,35.857864376269035,1361.3203308285317,2083.3333333333335,722.0130025048018,False,4107.878913725595,50.0,0.0,0.0,0.0,-0.0
538,7.783548066782213,0.0,57.78354806678222,1,32.67949192431142,1218.4301704570819,2083.3333333333335,864.9031628762516,False,3522.311588622041,50.0,0.0,0.0,0.0,-0.0
539,3.4066819386566984,0.0,53.406681938656696,1,30.681483474218687,1126.1390959042283,2083.3333333333335,957.1942374291052,False,3172.6704030246838,50.0,0.0,0.0,0.0,-0.0
540,2.590569066092139,0.0,52.59056906609214,1,30.0,1108.93045123461,2083.3333333333335,974.4028820987235,False,3077.717071982764,50.0,0.0,0.0,0.0,-0.0
541,3.6352171115489322,0.0,53.63521711154893,1,30.68148347421867,1130.9580133812358,2083.3333333333335,952.3753199520977,False,3179.6822011550526,50.0,0.0,0.0,0.0,-0.0
542,5.334985026113527,0.0,55.33498502611353,1,32.679491924311094,1166.7995042410016,2083.3333333333335,916.5338290923319,False,3442.293792508307,50.0,0.0,0.0,0.0,-0.0
543,5.551615760739734,0.0,55.551615760739736,1,35.857864376268985,1171.3674034397804,2083.3333333333335,911.965929893553,False,3784.8555226446615,50.0,0.0,0.0,0.0,-0.0
544,3.3979818334821608,0.0,53.39798183348216,1,40.00000000000007,1125.9556445415922,2083.3333333333335,957.3776887917413,False,4135.919273339294,50.0,0.0,0.0,0.0,-0.0
545,3.627818201062742,0.0,53.627818201062745,1,44.823619097949276,1130.801999151122,2083.3333333333335,952.5313341822116,False,4644.973850995972,50.0,0.0,0.0,0.0,-0.0
546,4.898719172266807,0.0,54.89871917226681,1,49.99999999999985,1157.6003550635796,2083.3333333333335,925.7329782697539,False,5244.935958613325,50.0,0.0,0.0,0.0,-0.0
547,4.237295583775712,0.0,54.23729558377571,1,55.17638090205044,1143.653505438871,2083.3333333333335,939.6798278944625,False,5751.436725330029,50.0,0.0,0.0,0.0,-0.0
548,3.836688106521534,0.0,53.836688106521535,1,60.00000000000017,1135.2062526631664,2083.3333333333335,948.1270806701671,False,6230.20128639131,50.0,0.0,0.0,0.0,-0.0
549,4.235645809980445,0.0,54.23564580998045,1,64.14213562373081,1143.6187181294406,2083.3333333333335,939.7146152038929,False,6685.896930370935,50.0,0.0,0.0,0.0,-0.0
550,4.387503131538503,0.0,54.3875031315385,1,67.32050807568876,1146.8207981051683,2083.3333333333335,936.5125352281652,False,7027.419747567724,50.0,0.0,0.0,0.0,-0.0
551,4.416717810847681,0.0,54.41671781084768,1,69.31851652578126,1147.436822006113,2083.3333333333335,935.8965113272204,False,7238.011979139083,50.0,0.0,0.0,0.0,-0.0
552,4.696219998580904,0.0,54.6962199985809,1,70.0,1153.330435493629,2083.3333333333335,930.0028978397045,False,7328.735399900663,50.0,0.0,0.0,0.0,-0.0
553,3.5112973225439514,0.0,53.51129732254395,1,69.31851652578139,1128.3450272512418,2083.3333333333335,954.9883060820916,False,7175.249574057834,50.0,0.0,0.0,0.0,-0.0
554,2.9127302022636705,0.0,52.912730202263674,1,67.32050807568874,1115.7235759421214,2083.3333333333335,967.609757391212,False,6928.137284672668,50.0,0.0,0.0,0.0,-0.0
555,2.5649511869101476,0.0,52.56495118691015,1,64.14213562373077,1108.3902698517988,2083.3333333333335,974.9430634815346,False,6578.735009272117,50.0,0.0,0.0,0.0,-0.0
556,2.9080383827250205,0.0,52.90803838272502,1,60.000000000000114,1115.6246437257469,2083.3333333333335,967.7086896075866,False,6174.482302963513,50.0,0.0,0.0,0.0,-0.0
557,3.619885059448798,0.0,53.6198850594488,1,55.17638090205038,1130.634720065425,2083.3333333333335,952.6986132679085,False,5717.370247066827,50.0,0.0,0.0,0.0,-0.0
558,3.8882428355505088,0.0,53.88824283555051,1,50.00000000000036,1136.2933412788748,2083.3333333333335,947.0399920544587,False,5194.412141777563,50.0,0.0,0.0,0.0,-0.0
559,3.5776688132262526,0.0,53.57766881322625,1,44.82361909794977,1129.7445437124336,2083.3333333333335,953.5887896208999,False,4642.725973937645,50.0,0.0,0.0,0.0,-0.0
560,2.5972971941927456,0.0,52.59729719419275,1,40.000000000000014,1109.0723212744874,2083.3333333333335,974.2610120588461,False,4103.8918877677115,50.0,0.0,0.0,0.0,-0.0
561,2.1737330166064903,0.0,52.17373301660649,1,35.85786437626894,1100.1410010222335,2083.3333333333335,983.1923323111,False,3663.731861326588,50.0,0.0,0.0,0.0,-0.0
562,0.8722036161168562,0.0,50.872203616116856,1,32.67949192431135,1072.6968107232801,2083.3333333333335,1010.6365226100534,False,3296.452363460381,50.0,0.0,0.0,0.0,-0.0
563,1.5598525279961488,0.0,51.55985252799615,1,30.681483474218652,1087.1966503653073,2083.3333333333335,996.1366829680262,False,3116.0069369817975,50.0,0.0,0.0,0.0,-0.0
564,1.8387400709326505,0.0,51.83874007093265,1,30.0,1093.0773033858825,2083.3333333333335,990.256029947451,False,3055.1622021279795,50.0,0.0,0.0,0.0,-0.0
565,1.391203818477078,0.0,51.39120381847708,1,30.681483474218556,1083.6405053593066,2083.3333333333335,999.6928279740268,False,3110.83254438773,50.0,0.0,0.0,0.0,-0.0
566,0.6198114431492484,0.0,50.619811443149246,1,32.679491924311165,1067.374841951554,2083.3333333333335,1015.9584913817796,False,3288.2043154821076,50.0,0.0,0.0,0.0,-0.0
567,0.4229474755247284,0.0,50.42294747552473,1,35.85786437626908,1063.2237469486583,2083.3333333333335,1020.1095863846751,False,3600.952430842559,50.0,0.0,0.0,0.0,-0.0
568,0.0761335286388673,0.0,50.07613352863887,1,40.000000000000185,1055.9107903968616,2083.3333333333335,1027.422542936472,False,4003.0453411455733,50.0,0.0,0.0,0.0,-0.0
569,0.0,0.0,50.0,1,44.82361909794941,1054.3054305430542,2083.3333333333335,1029.0279027902793,False,4482.361909794941,50.0,0.0,0.0,0.0,-0.0
570,0.0,0.0,50.0,1,49.99999999999999,1054.3054305430542,2083.3333333333335,1029.0279027902793,False,4999.999999999999,50.0,0.0,0.0,0.0,-0.0
571,0.0,0.0,50.0,1,55.17638090205002,1054.3054305430542,2083.3333333333335,1029.0279027902793,False,5517.638090205002,50.0,0.0,0.0,0.0,-0.0
572,0.0,0.0,50.0,1,59.999999999999794,1054.3054305430542,2083.3333333333335,1029.0279027902793,False,5999.999999999979,50.0,0.0,0.0,0.0,-0.0
573,0.0,0.0,50.0,1,64.14213562373091,1054.3054305430542,2083.3333333333335,1029.0279027902793,False,6414.213562373091,50.0,0.0,0.0,0.0,-0.0
574,0.0,0.0,50.0,1,67.32050807568882,1054.3054305430542,2083.3333333333335,1029.0279027902793,False,6732.050807568882,50.0,0.0,0.0,0.0,-0.0
575,0.0,0.0,50.0,1,69.31851652578129,1054.3054305430542,2083.3333333333335,1029.0279027902793,False,6931.851652578129,50.0,0.0,0.0,0.0,-0.0
576,0.0,0.0,50.0,1,70.0,1054.3054305430542,2083.3333333333335,1029.0279027902793,False,7000.0,50.0,0.0,0.0,0.0,-0.0
577,0.0,0.0,50.0,1,69.31851652578135,1054.3054305430542,2083.3333333333335,1029.0279027902793,False,6931.851652578135,50.0,0.0,0.0,0.0,-0.0
578,0.0,0.0,50.0,1,67.32050807568895,1054.3054305430542,2083.3333333333335,1029.0279027902793,False,6732.050807568895,50.0,0.0,0.0,0.0,-0.0
579,0.0,0.0,50.0,1,64.14213562373106,1054.3054305430542,2083.3333333333335,1029.0279027902793,False,6414.2135623731065,50.0,0.0,0.0,0.0,-0.0
580,0.32097321423709857,0.0,50.3209732142371,1,60.0,1061.073506599635,2083.3333333333335,1022.2598267336984,False,6019.258392854226,50.0,0.0,0.0,0.0,-0.0
581,1.1439064822843372,0.0,51.143906482284336,1,55.17638090205025,1078.4259668691698,2083.3333333333335,1004.9073664641637,False,5580.75470998787,50.0,0.0,0.0,0.0,-0.0
582,2.8286767933570798,0.0,52.82867679335708,1,50.00000000000023,1113.951216632804,2083.3333333333335,969.3821167005294,False,5141.433839667878,50.0,0.0,0.0,0.0,-0.0
583,3.7971506112505335,0.0,53.79715061125054,1,44.82361909794964,1134.3725607436807,2083.3333333333335,948.9607725896528,False,4652.563942451205,50.0,0.0,0.0,0.0,-0.0
584,3.7724555999423233,0.0,53.772455599942326,1,40.00000000000039,1133.8518390530892,2083.3333333333335,949.4814942802443,False,4150.898223997734,50.0,0.0,0.0,0.0,-0.0
585,4.186943169679052,0.0,54.186943169679054,1,35.85786437626925,1142.5917689664097,2083.3333333333335,940.7415643669237,False,3735.921277956423,50.0,0.0,0.0,0.0,-0.0
586,8.105019797736787,0.0,58.10501979773679,1,32.67949192431128,1225.2087582913116,2083.3333333333335,858.1245750420219,False,3532.8171214576505,50.0,0.0,0.0,0.0,-0.0
587,12.267531931368406,0.0,62.26753193136841,1,30.681483474218616,1312.979941235095,2083.3333333333335,770.3533920982384,False,3444.534425643591,50.0,0.0,0.0,0.0,-0.0
588,14.647057379359088,0.0,64.64705737935908,1,30.0,1363.1548732737342,2083.3333333333335,720.1784600595993,False,3439.411721380772,49.99999999999999,0.0,0.0,0.0,-0.0
589,18.56834656359926,0.0,68.56834656359926,1,30.68148347421859,1445.8396029072176,2083.3333333333335,637.4937304261159,False,3637.852765656494,50.0,0.0,0.0,0.0,-0.0
590,22.845791383895847,0.0,72.84579138389584,1,32.679491924311236,1536.0342689649565,2083.3333333333335,547.299064368377,False,4014.5380474656467,50.0,0.0,0.0,0.0,-0.0
591,24.375227812029376,0.0,74.37522781202938,1,35.85786437626878,1568.2841316019876,2083.3333333333335,515.0492017313459,False,4459.830050651282,50.0,0.0,0.0,0.0,-0.0
592,23.571801362680745,0.0,73.57180136268074,1,39.999999999999815,1551.3429942301839,2083.3333333333335,531.9903391031496,False,4942.8720545072065,50.0,0.0,0.0,0.0,-0.0
593,20.193410045540656,0.0,70.19341004554066,1,44.82361909794954,1480.105867986978,2083.3333333333335,603.2274653463555,False,5387.503629964976,50.0,0.0,0.0,0.0,-0.0
594,22.818787884556507,0.0,72.81878788455651,1,50.00000000000013,1535.464870245014,2083.3333333333335,547.8684630883195,False,6140.939394227842,50.00000000000001,0.0,0.0,0.0,-0.0
595,21.634315748737357,0.0,71.63431574873735,1,55.176380902050155,1510.4889621425925,2083.3333333333335,572.844371190741,False,6711.34133651257,49.99999999999999,0.0,0.0,0.0,-0.0
596,18.44273803720619,0.0,68.4427380372062,1,59.999999999999915,1443.1910078772432,2083.3333333333335,640.1423254560902,False,7106.5642822323625,50.00000000000001,0.0,0.0,0.0,-0.0
597,15.722824133086991,0.0,65.72282413308699,1,64.1421356237306,1385.8386078827943,2083.3333333333335,697.4947254505391,False,7422.709080305589,50.0,0.0,0.0,0.0,-0.0
598,40.69317928509337,0.0,90.69317928509338,1,67.32050807568861,1912.3662286697756,2083.3333333333335,170.96710466355785,False,9471.536312256434,50.00000000000001,0.0,0.0,0.0,-0.0
599,71.36090236983092,0.0,100.0,1,69.31851652578132,2108.6108610861083,2083.3333333333335,0.0,True,8917.071414938473,28.639097630169076,0.0,25.277527752775086,25.277527752775086,0.0
600,110.4141442199579,0.0,100.0,1,70.0,2108.6108610861083,2083.3333333333335,0.0,True,6271.009904602946,0.0,10.414144219957905,50.55252775277472,25.277527752774915,0.0
601,125.685,0.0,100.0,1,69.31851652578132,2108.6108610861083,2083.3333333333335,0.0,True,5151.405555613439,0.0,25.685000000000002,75.82500025277442,25.277527752774972,0.0
602,125.685,0.0,100.0,1,67.32050807568888,2108.6108610861083,2083.3333333333335,0.0,True,5002.923557644819,0.0,25.685000000000002,101.09494550552411,25.277527752774972,0.0
603,125.685,0.0,100.0,1,64.14213562373098,2108.6108610861083,2083.3333333333335,0.0,True,4766.722808877568,0.0,25.685000000000002,126.36236376374853,25.277527752774972,0.0
604,125.685,0.0,100.0,1,60.00000000000037,2108.6108610861083,2083.3333333333335,0.0,True,4458.900000000028,0.0,25.685000000000002,151.62725528014712,25.277527752774972,0.0
605,93.84655527659872,0.0,100.0,1,55.17638090205067,2108.6108610861083,2083.3333333333335,0.0,True,5857.1629001231695,6.153444723401279,0.0,176.8896203073942,25.277527752775086,0.0
606,70.22908486062606,0.0,100.0,1,50.000000000000085,2108.6108610861083,2083.3333333333335,0.0,True,6488.545756968708,29.77091513937394,0.0,202.14945909813855,25.277527752775086,0.0
607,74.23239940796398,0.0,100.0,1,44.8236190979495,2108.6108610861083,2083.3333333333335,0.0,True,5637.359023800471,25.76760059203602,0.0,227.40677190500384,25.277527752775086,0.0
608,71.90382314743164,0.0,100.0,1,40.00000000000027,2108.6108610861083,2083.3333333333335,0.0,True,5123.847074102769,28.096176852568362,0.0,252.66155898058844,25.277527752775086,0.0
609,63.44630127642155,0.0,100.0,1,35.85786437626915,2108.6108610861083,2083.3333333333335,0.0,True,4896.524008907993,36.55369872357845,0.0,277.91382057746534,25.277527752774972,0.0
610,59.87614136872431,0.0,100.0,1,32.67949192431121,2108.6108610861083,2083.3333333333335,0.0,True,4579.176506544099,40.12385863127569,0.0,303.1635569481827,25.277527752775086,0.0
